seqs,solution,target,target_index
"[1, 5, 7, 2472, 25, 215, 1160, 658, 157, 3802, 2]","[0, 0, 1]",[5],4
"[108, 3, 1, 615, 43, 3803, 72, 692, 44, 154, 35, 195, 23, 384, 52, 1707, 64, 6, 282, 2]","[1, 0, 0]",[24],0
"[10, 76, 1882, 40, 186, 84, 2]","[0, 0, 1]",[9],2
"[10, 42, 6, 20, 123, 2]","[0, 0, 1]",[9],2
"[19, 306, 79, 63, 105, 14, 1, 109, 352, 4, 36, 28, 38, 394, 224, 4, 38, 148, 2]","[0, 0, 1]",[5],4
"[645, 8, 27, 20, 11, 4, 20, 5, 32, 6, 181, 24, 4, 17, 31, 502, 1, 832, 14, 6, 20, 426, 2]","[0, 0, 1]",[11],1
"[1, 5, 12, 440, 4, 1, 11, 1053, 3, 156, 3, 268, 187, 896, 2]","[0, 0, 1]",[11],1
"[488, 248, 3, 29, 498, 3, 11, 312, 3, 286, 155, 2]","[0, 0, 1]",[11],1
"[10, 333, 866, 8, 276, 55, 142]","[0, 0, 1]",[9],2
"[118, 798, 4, 10, 969, 8, 63, 2280, 2]","[0, 0, 1]",[9],2
"[19, 122, 30, 1397, 67, 192, 33, 1474, 3, 4, 197, 953, 102, 2]","[1, 0, 0]",[11],1
"[11, 12, 38, 29, 53, 326, 3, 156, 4, 3804, 2]","[0, 0, 1]",[11],1
"[79, 59, 1182, 301, 2]","[0, 1, 0]",[9],2
"[111, 28, 77, 86, 2]","[0, 0, 1]",[11],1
"[383, 12, 92, 174, 336, 23, 272, 590, 2]","[0, 0, 1]",[11],1
"[10, 277, 1, 5, 3, 11, 4, 239, 920, 687, 10, 31, 51, 46, 2]","[0, 0, 1]",[5],4
"[187, 6, 883, 14, 290, 3805, 678, 3, 157, 2491, 3, 10, 132, 159, 23, 18, 26, 635, 550, 2]","[0, 0, 1]",[5],4
"[37, 626, 4, 10, 118, 46, 8, 1093, 37, 448, 1, 126, 121, 4, 50, 10, 83, 179, 7, 27, 15, 12, 1840, 2]","[0, 0, 1]",[9],2
"[36, 3806, 1063, 102, 92, 8, 316, 49, 15, 12, 104, 3, 25, 15, 12, 30, 22]","[1, 0, 0]",[5],4
"[1, 2575, 1451, 4, 370, 435, 39, 241, 60, 14, 1, 2403, 2]","[0, 1, 0]",[5],4
"[95, 213, 1, 5, 12, 35, 14, 1, 340, 3807, 2]","[1, 0, 0]",[5],4
"[1, 335, 1516, 799, 14, 81, 27, 118, 38, 94, 23, 1, 5, 2]","[0, 0, 1]",[5],4
"[10, 118, 8, 1664, 3808, 13, 37, 448, 4, 314, 67, 123, 46, 2]","[0, 0, 1]",[9],2
"[10, 42, 51, 1883, 91, 863, 13, 6, 41, 16, 120, 217, 267, 10, 122, 91, 266, 3809, 4, 953, 4, 10, 376, 277, 15, 22]","[1, 0, 0]",[11],1
"[10, 277, 1, 5, 3, 11, 4, 239, 920, 687, 10, 31, 51, 46, 2]","[0, 0, 1]",[24],0
"[79, 737, 8, 1, 191, 4, 19, 75, 51, 464, 50, 1, 781, 429, 106, 110, 2]","[0, 1, 0]",[9],2
"[1, 5, 12, 38, 29, 3, 6, 20, 332, 3, 4, 1, 26, 141, 1906, 12, 20, 2]","[0, 0, 1]",[5],4
"[1012, 33, 763, 7, 6, 20, 261, 123, 2]","[0, 0, 1]",[9],2
"[37, 1058, 4, 10, 215, 945, 8, 125, 46, 6, 196, 135, 14, 1167, 1460, 3, 1, 1517, 155, 3, 4, 1, 278, 106, 2]","[0, 0, 1]",[21],3
"[489, 68, 30, 48, 142, 140]","[1, 0, 0]",[9],2
"[15, 7, 474, 3, 205, 4, 622, 2]","[1, 0, 0]",[21],3
"[114, 3, 211, 3, 259, 288, 16, 1796, 188, 2]","[0, 0, 1]",[5],4
"[11, 12, 326, 4, 909, 2]","[0, 0, 1]",[11],1
"[20, 412, 3, 1054, 4, 6, 29, 26, 8, 544, 60, 16, 2]","[0, 0, 1]",[5],4
"[3810, 3811]","[0, 1, 0]",[9],2
"[1, 5, 207, 60, 405, 3, 1, 192, 12, 97, 267, 8, 40, 277, 4, 1, 81, 1518, 103, 32, 1, 611, 14, 1, 119, 2]","[1, 0, 0]",[11],1
"[1, 90, 4, 81, 39, 1907, 11, 95, 158, 25, 88, 91, 132, 18, 26, 12, 1, 1908, 233, 164, 2]","[0, 0, 1]",[5],4
"[1, 393, 4, 3812, 1184, 28, 65, 2]","[0, 0, 1]",[5],4
"[15, 1235, 1, 221, 240, 87]","[0, 0, 1]",[9],2
"[876, 51, 55, 45, 175, 116, 1, 327, 199, 37, 741, 2]","[0, 1, 0]",[9],2
"[241, 907, 25, 91, 29, 5, 23, 178, 181, 24, 2]","[0, 0, 1]",[5],4
"[1, 5, 523, 12, 79, 325, 53, 241, 522, 53, 25, 1, 11, 12, 520, 2]","[0, 1, 0]",[5],4
"[37, 331, 42, 1, 3813, 3, 620, 3, 4, 843, 988, 4, 197, 314, 50, 459, 1260, 2]","[0, 0, 1]",[5],4
"[8, 271, 17, 59, 765, 14, 198, 29, 19, 355, 15, 12, 3, 19, 674, 103, 186, 8, 1253, 33, 304, 841, 16, 6, 2576, 22, 22, 22]","[0, 0, 1]",[9],2
"[141, 1098, 16, 3814, 429, 2]","[0, 1, 0]",[9],2
"[1, 5, 7, 450, 169, 13, 641, 4, 3815, 104, 100, 105, 14, 1, 126, 1172, 3816, 16, 1, 153, 2]","[0, 0, 1]",[5],4
"[113, 1, 227, 4, 74, 39, 20, 3, 1, 5, 4, 11, 122, 31, 51, 6, 196, 104, 2]","[1, 0, 0]",[11],1
"[19, 39, 479, 27, 36, 39, 3817, 639, 4, 97, 126, 124, 12, 815, 2]","[1, 0, 0]",[11],1
"[1, 81, 1, 11, 12, 38, 29, 95, 2]","[0, 0, 1]",[5],4
"[1, 74, 7, 20, 49, 69, 190, 13, 6, 2520, 84, 689, 4, 59, 446, 152, 8, 697, 6, 656, 688, 2]","[0, 0, 1]",[24],0
"[10, 31, 51, 80, 731, 116, 4, 31, 77, 42, 6, 20, 119, 2]","[0, 0, 1]",[5],4
"[661, 7, 1137, 3, 712, 4, 256, 23, 6, 78, 27, 76, 30, 1045, 69, 600, 2]","[0, 0, 1]",[21],3
"[1, 290, 393, 363, 7, 334, 4, 489, 1, 57, 27, 10, 75, 42, 32, 18, 24, 616, 2]","[0, 0, 1]",[5],4
"[18, 26, 3, 101, 7, 93, 6, 281, 825, 547, 3, 7, 1519, 1134, 364, 1583, 679, 22]","[0, 0, 1]",[9],2
"[79, 1874, 1, 812, 3818, 2]","[1, 0, 0]",[9],2
"[79, 1208, 2]","[0, 0, 1]",[9],2
"[15, 33, 20, 8, 48, 13, 6, 354, 134, 588, 1086, 64, 23, 6, 229, 2]","[0, 0, 1]",[9],2
"[16, 185, 1329, 3, 89, 168, 141, 6, 183, 34, 1, 408, 282, 3, 19, 215, 131, 18, 41, 4, 76, 136, 48, 84, 2]","[0, 0, 1]",[9],2
"[10, 945, 8, 48, 23, 58, 14, 1, 170, 3, 1, 2577, 465, 2578, 16, 675, 81, 3, 101, 12, 65, 2]","[0, 0, 1]",[5],4
"[1, 5, 7, 487, 3, 423, 61, 3819, 1080, 16, 290, 1003, 237, 4, 61, 3820, 990, 795, 2]","[0, 0, 1]",[5],4
"[232, 6, 676, 1161, 89, 168, 46, 7, 680, 15, 7, 1633, 144, 15]","[1, 0, 0]",[11],1
"[1, 117, 73, 7, 86, 3, 4, 1, 5, 66, 833, 104, 4, 104, 22]","[0, 0, 1]",[5],4
"[67, 86, 704, 132, 20, 5, 1871, 4, 108, 875, 226, 1, 3821, 4, 1, 3822, 8, 1, 124, 8, 980, 991, 321, 3823, 13, 81, 4, 230, 2]","[0, 0, 1]",[11],1
"[222, 82, 111, 1277, 55, 53, 25, 10, 31, 8, 500, 1, 5, 2]","[0, 0, 1]",[11],1
"[36, 154, 35, 3824, 3, 11, 54, 1, 595, 10, 517, 32, 1, 397, 12, 339, 400, 4, 156, 23, 483, 58, 704, 844, 124, 2]","[0, 0, 1]",[11],1
"[13, 1, 257, 368, 4, 6, 533, 19, 2579, 16, 1, 410, 2580, 164, 14, 18, 2581, 41, 3825, 8, 50, 1858, 14, 3826, 14, 545, 19, 39, 30, 187, 231, 2]","[1, 0, 0]",[11],1
"[1, 180, 87, 10, 118, 19, 39, 231, 32, 6, 124, 16, 6, 2171, 257, 8, 1, 653, 2]","[1, 0, 0]",[9],2
"[1, 5, 338, 7, 3827, 2]","[1, 0, 0]",[5],4
"[139, 3828, 3829, 47, 94, 22]","[0, 0, 1]",[5],4
"[61, 1065, 7, 45, 1207, 3, 453, 1387, 22]","[0, 0, 1]",[5],4
"[76, 30, 40, 84, 2]","[1, 0, 0]",[9],2
"[10, 31, 99, 313, 16, 1, 41, 3, 206, 3, 607, 868, 1, 289, 10, 176, 219, 60, 180, 302, 2]","[0, 1, 0]",[9],2
"[1, 5, 7, 1520, 132, 54, 2536, 3, 114, 4, 94, 494, 2]","[0, 0, 1]",[5],4
"[1406, 2243, 887, 16, 59, 758, 453, 221, 2]","[1, 0, 0]",[11],1
"[19, 75, 93, 313, 16, 1, 41, 273, 3, 25, 19, 31, 171, 175, 116, 13, 109, 2]","[0, 1, 0]",[9],2
"[10, 976, 2]","[0, 1, 0]",[9],2
"[3830, 958, 90, 7, 1, 57, 22]","[0, 0, 1]",[9],2
"[136, 165, 30, 385, 2]","[1, 0, 0]",[9],2
"[96, 790, 54, 1, 387, 78, 3, 174, 17, 68, 30, 2093, 22]","[0, 0, 1]",[5],4
"[11, 12, 38, 29, 4, 274, 2]","[0, 0, 1]",[11],1
"[11, 66, 77, 51, 86, 4, 827, 2]","[0, 0, 1]",[11],1
"[206, 3, 11, 12, 47, 788, 47, 1110, 1449, 620, 10, 42, 2]","[0, 1, 0]",[11],1
"[269, 37, 172, 109, 10, 31, 42, 1, 609, 8, 31, 579, 32, 938, 2582, 2]","[0, 1, 0]",[9],2
"[19, 89, 42, 6, 216, 54, 1, 425, 112, 507, 8, 143, 260, 19, 39, 746, 1079, 2]","[0, 0, 1]",[9],2
"[19, 39, 30, 2583, 16, 1, 265, 183, 71, 18, 128, 649, 2]","[0, 0, 1]",[9],2
"[16, 3831, 1, 3832, 13, 6, 29, 41, 7, 205, 4, 474, 2]","[0, 1, 0]",[9],2
"[59, 65, 1810, 8, 242, 5, 871, 4, 790, 16, 25, 3, 1, 5, 12, 617, 648, 2]","[0, 0, 1]",[9],2
"[10, 31, 313, 6, 196, 14, 90, 55, 2]","[0, 1, 0]",[9],2
"[1, 990, 145, 12, 35, 13, 102, 3, 168, 2]","[1, 0, 0]",[5],4
"[1, 106, 66, 51, 54, 169, 8, 438, 169, 3, 1, 117, 11, 66, 77, 51, 2584, 1, 74, 1890, 54, 82, 8, 91, 2585, 43, 49, 17, 318, 16, 1, 164, 848, 1, 653, 3, 1, 2586, 28, 2587, 3, 138, 2588, 7, 339, 474, 44, 2]","[1, 0, 0]",[5],4
"[1, 2589, 83, 40, 6, 183, 284, 32, 116, 3, 1280, 49, 17, 31, 299, 301, 3, 25, 232, 1, 41, 7, 6, 252, 22]","[1, 0, 0]",[11],1
"[1, 3833, 3834, 138, 54, 235, 3835, 8, 1, 3836, 2]","[0, 1, 0]",[21],3
"[10, 518, 1, 164, 4, 857, 17, 341, 30, 195, 55, 13, 1, 210, 3, 1845, 227, 64, 1, 954, 1243, 11, 1846, 6, 1847, 4, 6, 1848, 1849, 14, 1850, 4, 84, 327, 53, 17, 195, 13, 1, 211, 678, 3, 1, 652, 3, 1, 1851, 2]","[0, 0, 1]",[11],1
"[1375, 1669, 7, 1, 57, 14, 138, 3, 10, 797, 138, 12, 3837]","[0, 0, 1]",[9],2
"[55, 33, 8, 1, 2590, 214, 973, 95, 140]","[1, 0, 0]",[21],3
"[279, 391, 39, 299, 3, 25, 30, 29, 4, 840, 12, 35, 114, 2]","[1, 0, 0]",[5],4
"[10, 118, 46, 23, 37, 229, 180, 457, 2]","[0, 1, 0]",[9],2
"[143, 260, 17, 96, 18, 26, 47, 263, 47, 17, 83, 2]","[0, 0, 1]",[9],2
"[888, 996, 2591, 2592, 239, 4, 20, 5, 2]","[0, 0, 1]",[24],0
"[10, 399, 444, 18, 26, 2]","[0, 0, 1]",[9],2
"[38, 29, 2593, 47, 94, 2]","[0, 0, 1]",[5],4
"[15, 33, 6, 91, 20, 332, 3, 575, 19, 176, 311, 246, 14, 709, 1405, 2]","[0, 0, 1]",[24],0
"[15, 7, 136, 170, 4, 382, 2]","[0, 0, 1]",[9],2
"[11, 7, 242, 4, 86, 2]","[0, 0, 1]",[11],1
"[79, 770, 23, 1, 130, 147, 22]","[0, 1, 0]",[5],4
"[54, 1, 452, 8, 1, 890, 8, 1, 127, 3, 138, 12, 2594, 494, 300, 215, 377, 2]","[0, 0, 1]",[5],4
"[17, 56, 35, 48, 8, 864, 13, 65, 11, 3, 17, 48, 13, 1, 225, 1739, 14, 5, 3, 1, 1740, 74, 3, 4, 1, 1415, 458, 14, 1, 26, 2]","[0, 0, 1]",[21],3
"[250, 53, 160, 35, 40, 1325, 3, 45, 602, 345, 22, 22, 22]","[0, 0, 1]",[5],4
"[4, 61, 62, 28, 38, 357, 53, 36, 212, 303, 27, 36, 83, 63, 238, 23, 1478, 222, 62, 13, 222, 404, 5, 4, 11, 22]","[1, 0, 0]",[5],4
"[1, 73, 7, 563, 3, 1, 227, 7, 1204, 4, 300, 597, 3, 4, 1, 5, 7, 60, 14, 18, 353, 22]","[0, 0, 1]",[11],1
"[1, 5, 7, 29, 3, 25, 38, 200, 13, 1, 3838, 14, 15, 2]","[1, 0, 0]",[24],0
"[10, 79, 2556, 198, 17, 83, 31, 222, 6, 70, 119, 13, 222, 128, 249, 2]","[0, 0, 1]",[5],4
"[1, 73, 66, 77, 51, 156, 4, 402, 3, 4, 10, 75, 77, 51, 776, 32, 198, 36, 75, 1681, 50, 1, 1308, 321, 301, 1218, 27, 195, 16, 2]","[0, 0, 1]",[11],1
"[1, 58, 103, 732, 76, 772, 4, 179, 88, 83, 10, 63, 13, 17, 3, 3839, 203]","[0, 1, 0]",[11],1
"[1, 5, 7, 194, 3, 3840, 1281, 4, 114, 2595, 90, 2]","[0, 0, 1]",[5],4
"[141, 30, 443, 16, 6, 3841, 3842, 3, 4, 387, 756, 14, 1, 3843, 5, 2]","[0, 1, 0]",[5],4
"[10, 854, 198, 18, 26, 7, 215, 1485, 2]","[1, 0, 0]",[9],2
"[10, 56, 35, 306, 163, 81, 23, 157, 45, 10, 160, 35, 2596, 34, 61, 81, 204, 64, 61, 498, 2]","[0, 1, 0]",[5],4
"[37, 331, 4, 10, 314, 441, 14, 1, 501, 202, 561, 188, 4, 291, 621, 311, 2]","[0, 0, 1]",[5],4
"[49, 15, 33, 79, 6, 354, 1270, 32, 1, 161, 43, 101, 10, 107, 3844, 33, 44, 64, 6, 516, 3845, 1244, 145, 3, 48, 8, 429, 22]","[0, 0, 1]",[5],4
"[13, 451, 4, 323, 19, 68, 93, 48, 55, 8, 1093, 59, 1233, 3, 10, 56, 1267, 1139, 3, 2460, 110, 2]","[0, 1, 0]",[9],2
"[1, 26, 7, 130, 4, 642, 4, 17, 381, 266, 6, 128, 410, 3, 25, 1, 11, 7, 65, 4, 15, 33, 20, 13, 159, 60, 3, 6, 210, 270, 3, 64, 6, 170, 1233, 2]","[1, 0, 0]",[21],3
"[49, 17, 52, 3846, 25, 17, 266, 15, 33, 95, 149, 3, 17, 264, 104, 96, 3847, 2]","[0, 1, 0]",[9],2
"[54, 1, 761, 19, 743, 16, 36, 39, 92, 100, 563, 89, 168, 1, 26, 12, 637, 2]","[1, 0, 0]",[21],3
"[654, 3848, 2]","[0, 0, 1]",[5],4
"[1313, 3, 18, 26, 3849, 3850, 2]","[0, 0, 1]",[9],2
"[136, 30, 144, 1, 24, 22]","[1, 0, 0]",[24],0
"[1, 3851, 845, 12, 1, 57, 2]","[0, 0, 1]",[9],2
"[1, 26, 7, 1422, 100, 115, 4, 1030, 3852, 596, 1033, 115, 871, 3, 4, 66, 6, 161, 101, 1378, 6, 944, 2]","[0, 0, 1]",[21],3
"[106, 12, 35, 384, 522, 13, 1, 24, 2]","[0, 1, 0]",[5],4
"[1, 11, 12, 404, 3, 19, 42, 8, 117, 13, 138, 4, 432, 475, 14, 321, 111, 13, 1, 340, 375, 193, 19, 39, 1316, 8, 40, 251, 2]","[1, 0, 0]",[11],1
"[1, 1328, 28, 1521, 49, 17, 28, 568, 2597, 1, 1488, 34, 3853, 3854, 2]","[1, 0, 0]",[21],3
"[47, 566, 47, 37, 2315, 3855, 272, 2598, 54, 1, 380, 6, 328, 3856, 8, 3857, 102, 60, 2]","[1, 0, 0]",[11],1
"[88, 92, 122, 17, 167, 203]","[0, 0, 1]",[9],2
"[5, 12, 325, 53, 214, 12, 418, 94, 2]","[0, 0, 1]",[5],4
"[47, 19, 39, 1909, 3, 1, 437, 1910, 71, 1, 397, 510, 8, 373, 192, 3, 19, 151, 30, 16, 6, 2305, 2]","[0, 1, 0]",[9],2
"[10, 31, 51, 55, 6, 281, 116, 13, 109, 3, 273, 13, 579, 4, 540, 13, 134, 2]","[0, 1, 0]",[9],2
"[16, 222, 6, 1380, 386, 14, 369, 8, 189, 6, 29, 239, 13, 134, 3, 18, 26, 7, 20, 2]","[0, 0, 1]",[9],2
"[113, 18, 7, 6, 178, 26, 16, 27, 744, 409, 259, 152, 3, 1, 5, 12, 2599, 320, 2]","[0, 0, 1]",[21],3
"[20, 189, 22, 22, 22]","[0, 0, 1]",[9],2
"[240, 436, 12, 104, 100, 1, 257, 2]","[0, 0, 1]",[5],4
"[160, 35, 117, 8, 48, 84, 2]","[0, 0, 1]",[9],2
"[10, 165, 107, 594, 768, 1092, 33, 13, 61, 5, 3, 1, 21, 4, 139, 11, 2]","[0, 0, 1]",[5],4
"[1, 5, 523, 12, 79, 325, 53, 241, 522, 53, 25, 1, 11, 12, 520, 2]","[1, 0, 0]",[11],1
"[46, 7, 241, 92, 400, 100, 27, 2]","[0, 0, 1]",[9],2
"[131, 2360, 2]","[0, 0, 1]",[9],2
"[70, 412, 3, 423, 85, 297, 60, 14, 1, 1255, 2]","[0, 0, 1]",[5],4
"[15, 33, 8, 880, 13, 22]","[0, 0, 1]",[9],2
"[1321, 25, 91, 6, 1911, 32, 279, 62, 604, 2600, 16, 1, 164, 2]","[0, 1, 0]",[5],4
"[19, 76, 40, 84, 2]","[0, 0, 1]",[9],2
"[1, 5, 7, 70, 53, 54, 1, 352, 8, 1, 387, 3858, 3, 1, 147, 28, 99, 6, 1282, 2]","[0, 0, 1]",[5],4
"[88, 7, 89, 104, 3, 7, 27, 1, 62, 28, 38, 382, 47, 94, 3, 4, 1, 5, 7, 91, 29, 2]","[0, 0, 1]",[5],4
"[1, 5, 12, 38, 94, 494, 2]","[0, 0, 1]",[5],4
"[1017, 3, 19, 39, 34, 1436, 22]","[0, 1, 0]",[9],2
"[211, 5, 4, 36, 31, 360, 11, 3, 30, 79, 1, 705, 17, 63, 677, 85, 36, 96, 8, 2601, 17, 60, 1, 397, 2]","[0, 0, 1]",[5],4
"[1, 5, 12, 70, 43, 10, 42, 6, 1386, 170, 3, 37, 331, 42, 337, 44, 3, 4, 1, 11, 12, 1247, 2]","[0, 0, 1]",[11],1
"[15, 33, 1761, 2]","[0, 0, 1]",[9],2
"[1, 5, 77, 652, 114, 4, 251, 801, 2]","[0, 0, 1]",[11],1
"[36, 154, 35, 271, 102, 1, 109, 170, 576, 19, 395, 13, 15, 2]","[1, 0, 0]",[11],1
"[1, 237, 34, 1, 90, 7, 2602, 29, 23, 534, 4, 114, 1912, 4, 36, 56, 35, 3859, 2]","[0, 0, 1]",[5],4
"[1905, 98, 3, 15, 76, 40, 20, 3, 4, 50, 14, 15, 76, 40, 3860, 16, 97, 87, 2]","[0, 0, 1]",[5],4
"[150, 50, 27, 3, 36, 1108, 8, 98, 80, 1, 130, 721, 2]","[1, 0, 0]",[11],1
"[1, 21, 12, 45, 286, 3, 4, 1, 62, 39, 20, 3, 34, 307, 14, 1, 480, 27, 1, 5, 12, 91, 148, 2]","[0, 0, 1]",[21],3
"[1, 90, 12, 178, 29, 4, 334, 2]","[0, 0, 1]",[5],4
"[36, 1063, 799, 4, 1, 560, 3, 4, 79, 291, 1, 560, 32, 67, 124, 2]","[1, 0, 0]",[11],1
"[1, 3861, 3862, 343, 54, 1, 291, 4, 297, 14, 98, 3863, 3864, 37, 202, 1913, 2]","[1, 0, 0]",[9],2
"[149, 14, 1, 87, 15, 449, 52, 36, 56, 30, 685, 80, 17, 2]","[1, 0, 0]",[11],1
"[10, 42, 6, 334, 301, 13, 37, 448, 4, 19, 39, 94, 850, 685, 14, 2]","[0, 0, 1]",[11],1
"[45, 125, 242, 4, 163, 6, 196, 2]","[0, 1, 0]",[9],2
"[215, 668, 238, 3, 1, 124, 257, 8, 102, 743, 60, 150, 37, 124, 4, 3865, 39, 817, 3866, 36, 39, 46, 149, 2603, 140]","[1, 0, 0]",[11],1
"[1519, 2]","[0, 1, 0]",[9],2
"[1, 26, 7, 130, 4, 642, 4, 17, 381, 266, 6, 128, 410, 3, 25, 1, 11, 7, 65, 4, 15, 33, 20, 13, 159, 60, 3, 6, 210, 270, 3, 64, 6, 170, 1233, 2]","[0, 0, 1]",[11],1
"[10, 1313, 842, 10, 76, 129, 752, 32, 992, 33, 1914, 3, 64, 13, 27, 1094, 3, 992, 33, 1111, 3, 142, 2]","[1, 0, 0]",[9],2
"[1438, 1439, 3, 113, 187, 1016, 13, 1772, 718, 14, 962, 4, 155, 3, 1068, 324, 117, 73, 4, 1068, 354, 791, 3, 7, 58, 14, 1, 57, 809, 110, 10, 75, 129, 51, 8, 2, 1, 1426, 7, 70, 4, 493, 23, 38, 114, 1773, 2]","[0, 0, 1]",[5],4
"[15, 76, 40, 34, 37, 8, 56, 204, 1, 257, 216, 8, 166, 2]","[0, 0, 1]",[9],2
"[10, 341, 32, 265, 304, 391, 8, 40, 311, 3, 4, 27, 33, 32, 265, 72, 3867, 22]","[1, 0, 0]",[24],0
"[54, 1, 789, 328, 3868, 14, 6, 1207, 3869, 3870, 1070, 16, 6, 70, 1915, 237, 8, 59, 194, 2604, 4, 1387, 3871, 482, 8, 6, 250, 27, 10, 160, 35, 1060, 135, 14, 1, 573, 3872, 3873, 19, 39, 1766, 158, 1, 460, 426, 12, 194, 2]","[0, 0, 1]",[5],4
"[277, 11, 450, 169, 3, 25, 27, 122, 40, 135, 19, 39, 1458, 14, 102, 2]","[0, 0, 1]",[11],1
"[36, 390, 11, 103, 6, 1112, 71, 3874, 3875, 1841, 3876, 8, 50, 428, 4, 521, 102, 6, 130, 250, 13, 67, 2605, 2]","[0, 0, 1]",[11],1
"[1, 486, 34, 37, 115, 1201, 216, 12, 45, 665, 284, 27, 10, 76, 99, 48, 84, 2]","[1, 0, 0]",[11],1
"[15, 7, 45, 750, 8, 63, 6, 350, 32, 6, 307, 26, 16, 166, 23, 6, 302, 33, 2606, 2]","[0, 0, 1]",[9],2
"[37, 1916, 28, 244, 53, 2575, 2607, 43, 370, 23, 1522, 1283, 3, 38, 170, 4, 148, 44, 53, 2608, 145, 53, 1276, 1391, 323, 655, 43, 58, 14, 37, 779, 740, 44, 53, 749, 290, 660, 1073, 564, 53, 3877, 214, 43, 18, 58, 7, 13, 3878, 749, 5, 1695, 3, 10, 68, 35, 107, 8, 37, 1050, 159, 47, 15, 33, 38, 290, 2]","[0, 0, 1]",[5],4
"[1, 594, 523, 12, 91, 82, 23, 447, 695, 1284, 4, 428, 3, 25, 1, 11, 122, 31, 51, 104, 2]","[1, 0, 0]",[11],1
"[1, 93, 375, 10, 1694, 314, 12, 61, 885, 145, 170, 23, 2609, 3879, 2]","[0, 1, 0]",[5],4
"[19, 68, 52, 8, 903, 3880, 4, 1888, 13, 6, 139, 233, 123, 22, 22, 22]","[0, 0, 1]",[9],2
"[19, 56, 30, 341, 8, 48, 8, 6, 3881, 41, 2610, 2]","[0, 1, 0]",[9],2
"[4, 715, 2611, 1917, 7, 45, 3882, 29, 4, 45, 28, 50, 1, 3883, 2]","[0, 0, 1]",[5],4
"[10, 31, 99, 51, 283, 25, 61, 927, 2612, 2613, 16, 61, 1495, 70, 4, 162, 134, 352, 2]","[0, 0, 1]",[24],0
"[10, 219, 50, 37, 166, 855, 8, 2388, 33, 2]","[0, 0, 1]",[9],2
"[49, 918, 4, 11, 7, 69, 375, 3, 174, 18, 2287, 845, 1113, 2]","[0, 0, 1]",[11],1
"[67, 172, 87, 16, 120, 217, 4, 19, 42, 8, 96, 6, 120, 217, 485, 2]","[0, 1, 0]",[9],2
"[402, 3, 156, 117, 73, 2]","[0, 0, 1]",[11],1
"[2331, 1098, 95, 3, 187, 297, 34, 3884, 982, 2]","[0, 0, 1]",[9],2
"[1, 428, 28, 1809, 152, 95, 538, 3, 1, 78, 7, 491, 14, 185, 235, 41, 3, 4, 1, 81, 204, 7, 466, 293, 2]","[1, 0, 0]",[21],3
"[34, 6, 3885, 2513, 37, 159, 4, 10, 63, 1142, 4, 31, 6, 811, 121, 60, 2]","[0, 1, 0]",[9],2
"[1, 5, 7, 278, 32, 57, 3, 4, 1, 21, 3, 94, 3, 15, 33, 6, 1094, 14, 1026, 3, 105, 381, 1055, 15, 8, 40, 6, 453, 375, 3, 10, 355, 15, 12, 79, 926, 2]","[0, 1, 0]",[5],4
"[1666, 14, 81, 28, 162, 4, 29, 2]","[0, 0, 1]",[5],4
"[30, 378, 23, 1, 5, 2]","[1, 0, 0]",[5],4
"[197, 160, 35, 980, 3, 36, 151, 1523, 103, 45, 242, 2]","[0, 1, 0]",[9],2
"[138, 7, 70, 3, 168, 3, 37, 1058, 4, 10, 195, 55, 273, 6, 302, 2614, 17, 76, 63, 2615, 22]","[0, 0, 1]",[9],2
"[536, 1, 3886, 1019, 500, 140]","[0, 1, 0]",[9],2
"[1, 11, 7, 520, 158, 1, 180, 87, 10, 12, 46, 43, 4, 10, 56, 797, 1, 180, 87, 44, 19, 39, 479, 27, 36, 2436, 67, 124, 45, 19, 68, 31, 8, 371, 2]","[1, 0, 0]",[11],1
"[16, 2616, 43, 8, 3887, 1437, 1918, 44, 36, 39, 215, 1461, 1138, 553, 4, 3888, 428, 14, 279, 680, 16, 1, 2580, 2]","[1, 0, 0]",[11],1
"[15, 12, 1, 172, 26, 19, 420, 34, 67, 172, 598, 8, 120, 217, 3, 4, 15, 76, 40, 1, 180, 26, 19, 628, 47, 19, 796, 60, 14, 369, 34, 67, 257, 598, 8, 120, 217, 2]","[0, 0, 1]",[9],2
"[1, 93, 629, 7, 27, 1, 425, 7, 6, 961, 2551, 2]","[1, 0, 0]",[11],1
"[10, 131, 157, 5, 4, 1055, 451, 8, 40, 228, 59, 2617, 34, 15, 2]","[0, 0, 1]",[5],4
"[1, 5, 66, 51, 2618, 13, 218, 4, 15, 99, 2619, 17, 247, 2]","[0, 0, 1]",[5],4
"[29, 1326, 478, 6, 124, 2]","[1, 0, 0]",[9],2
"[25, 10, 79, 68, 52, 8, 179, 10, 702, 1, 289, 111, 291, 4, 2620, 545, 10, 1165, 15, 60, 2]","[0, 1, 0]",[9],2
"[1, 11, 3, 206, 3, 12, 6, 2621, 3889, 16, 6, 535, 2]","[0, 0, 1]",[11],1
"[10, 31, 314, 138, 10, 31, 129, 833, 4, 1, 214, 7, 45, 114, 4, 77, 494, 16, 6, 20, 152, 2]","[0, 0, 1]",[5],4
"[1000, 3, 15, 33, 27, 29, 2]","[0, 0, 1]",[9],2
"[10, 131, 1, 480, 27, 1, 90, 652, 45, 29, 4, 7, 45, 162, 2]","[0, 0, 1]",[24],0
